dataset,method,coverage_threshold,frames,valid_count,raw_epe,epe,refined_minus_raw_epe,bad1,bad3,boundary_epe,new_bad3,intervention_coverage,intervention_precision,false_update_rate,clean_degradation,mean_clean_update,frames_worsened,worst_frame_degradation,p95_frame_degradation,catastrophic_tail_p99,raw_mc_temporal_error,refined_mc_temporal_error
D4D-heldout-specimen3,oracle_authorization,0.9,51,1069,5.047864738639211,5.016766187406456,-0.031098288734390342,0.9289055334228127,0.5556595091707133,5.159725008220512,0.0,0.27034611786716556,1.0,0.4166666666666667,0.0,0.03133826873575648,0.0,0.0,0.0,0.0,0.9463678351816894,0.9327721031499422
SERV-CT-unseen,raw,0.05,14,261738,1.0462838139683222,1.0462838139683222,0.0,0.3224980766560195,0.04721515530140099,3.1609999946143423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.065805096739197,21.065805096739197
SERV-CT-unseen,a2_no_authorization,0.05,14,261738,1.0462838139683222,1.5145613161998732,0.46827753990502513,0.5541419233435912,0.09311219571377591,3.376838331822584,0.04939850843965386,0.8898975311189051,0.34198007899708055,0.8813851915439547,0.6616166856905676,0.7259121108963407,0.7857142857142857,1.067765712738037,0.956165400147438,1.0454456502199172,21.065805096739197,20.3981428305206
SERV-CT-unseen,m0_scared_only,0.05,14,261738,1.0462838139683222,1.103232493934155,0.056948670565128916,0.35868310573911405,0.051452214452010675,3.2751073950391962,0.005253027609803176,0.39542978092596415,0.4911158561918473,0.3830501759317781,0.22540020942013264,0.13078268758122705,0.6428571428571429,0.22285699844360352,0.16503143459558484,0.21129188567399973,21.065805096739197,20.960408166881543
SERV-CT-unseen,multidomain,0.05,14,261738,1.0462838139683222,1.4140387738084126,0.36775494995819547,0.4931229020155148,0.0875302785518232,3.304622636636162,0.042657792242168494,0.5102354262659606,0.24299877197711683,0.49081664418387466,0.4052751233409114,0.4986660101337199,0.7857142857142857,0.7904717922210693,0.7904228210449219,0.7904619979858398,21.065805096739197,20.55353179517878
SERV-CT-unseen,oracle_authorization,0.05,14,261738,1.0462838139683222,0.9750996680621844,-0.07118414859184288,0.2880284857309721,0.04604604702214354,3.0506558093907317,0.0,0.3071200971964331,0.9909062636063942,0.21584423670134992,0.0,0.0303286159266042,0.0,-0.027157599106431007,-0.029071729443967343,-0.027540425173938277,21.065805096739197,20.982618543339452
SERV-CT-unseen,raw,0.25,14,261738,1.0462838139683222,1.0462838139683222,0.0,0.3224980766560195,0.04721515530140099,3.1609999946143423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.065805096739197,21.065805096739197
SERV-CT-unseen,a2_no_authorization,0.25,14,261738,1.0462838139683222,1.5145613161998732,0.46827753990502513,0.5541419233435912,0.09311219571377591,3.376838331822584,0.04939850843965386,0.8898975311189051,0.34198007899708055,0.8813851915439547,0.6616166856905676,0.7259121108963407,0.7857142857142857,1.067765712738037,0.956165400147438,1.0454456502199172,21.065805096739197,20.3981428305206
SERV-CT-unseen,m0_scared_only,0.25,14,261738,1.0462838139683222,1.103232493934155,0.056948670565128916,0.35868310573911405,0.051452214452010675,3.2751073950391962,0.005253027609803176,0.39542978092596415,0.4911158561918473,0.3830501759317781,0.22540020942013264,0.13078268758122705,0.6428571428571429,0.22285699844360352,0.16503143459558484,0.21129188567399973,21.065805096739197,20.960408166881543
SERV-CT-unseen,multidomain,0.25,14,261738,1.0462838139683222,1.4140387738084126,0.36775494995819547,0.4931229020155148,0.0875302785518232,3.304622636636162,0.042657792242168494,0.5102354262659606,0.24299877197711683,0.49081664418387466,0.4052751233409114,0.4986660101337199,0.7857142857142857,0.7904717922210693,0.7904228210449219,0.7904619979858398,21.065805096739197,20.55353179517878
SERV-CT-unseen,oracle_authorization,0.25,14,261738,1.0462838139683222,0.9750996680621844,-0.07118414859184288,0.2880284857309721,0.04604604702214354,3.0506558093907317,0.0,0.3071200971964331,0.9909062636063942,0.21584423670134992,0.0,0.0303286159266042,0.0,-0.027157599106431007,-0.029071729443967343,-0.027540425173938277,21.065805096739197,20.982618543339452
SERV-CT-unseen,raw,0.5,14,261738,1.0462838139683222,1.0462838139683222,0.0,0.3224980766560195,0.04721515530140099,3.1609999946143423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.065805096739197,21.065805096739197
SERV-CT-unseen,a2_no_authorization,0.5,14,261738,1.0462838139683222,1.5145613161998732,0.46827753990502513,0.5541419233435912,0.09311219571377591,3.376838331822584,0.04939850843965386,0.8898975311189051,0.34198007899708055,0.8813851915439547,0.6616166856905676,0.7259121108963407,0.7857142857142857,1.067765712738037,0.956165400147438,1.0454456502199172,21.065805096739197,20.3981428305206
SERV-CT-unseen,m0_scared_only,0.5,14,261738,1.0462838139683222,1.103232493934155,0.056948670565128916,0.35868310573911405,0.051452214452010675,3.2751073950391962,0.005253027609803176,0.39542978092596415,0.4911158561918473,0.3830501759317781,0.22540020942013264,0.13078268758122705,0.6428571428571429,0.22285699844360352,0.16503143459558484,0.21129188567399973,21.065805096739197,20.960408166881543
SERV-CT-unseen,multidomain,0.5,14,261738,1.0462838139683222,1.4140387738084126,0.36775494995819547,0.4931229020155148,0.0875302785518232,3.304622636636162,0.042657792242168494,0.5102354262659606,0.24299877197711683,0.49081664418387466,0.4052751233409114,0.4986660101337199,0.7857142857142857,0.7904717922210693,0.7904228210449219,0.7904619979858398,21.065805096739197,20.55353179517878
SERV-CT-unseen,oracle_authorization,0.5,14,261738,1.0462838139683222,0.9750996680621844,-0.07118414859184288,0.2880284857309721,0.04604604702214354,3.0506558093907317,0.0,0.3071200971964331,0.9909062636063942,0.21584423670134992,0.0,0.0303286159266042,0.0,-0.027157599106431007,-0.029071729443967343,-0.027540425173938277,21.065805096739197,20.982618543339452
SERV-CT-unseen,raw,0.9,14,261738,1.0462838139683222,1.0462838139683222,0.0,0.3224980766560195,0.04721515530140099,3.1609999946143423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.065805096739197,21.065805096739197
SERV-CT-unseen,a2_no_authorization,0.9,14,261738,1.0462838139683222,1.5145613161998732,0.46827753990502513,0.5541419233435912,0.09311219571377591,3.376838331822584,0.04939850843965386,0.8898975311189051,0.34198007899708055,0.8813851915439547,0.6616166856905676,0.7259121108963407,0.7857142857142857,1.067765712738037,0.956165400147438,1.0454456502199172,21.065805096739197,20.3981428305206
SERV-CT-unseen,m0_scared_only,0.9,14,261738,1.0462838139683222,1.103232493934155,0.056948670565128916,0.35868310573911405,0.051452214452010675,3.2751073950391962,0.005253027609803176,0.39542978092596415,0.4911158561918473,0.3830501759317781,0.22540020942013264,0.13078268758122705,0.6428571428571429,0.22285699844360352,0.16503143459558484,0.21129188567399973,21.065805096739197,20.960408166881543
SERV-CT-unseen,multidomain,0.9,14,261738,1.0462838139683222,1.4140387738084126,0.36775494995819547,0.4931229020155148,0.0875302785518232,3.304622636636162,0.042657792242168494,0.5102354262659606,0.24299877197711683,0.49081664418387466,0.4052751233409114,0.4986660101337199,0.7857142857142857,0.7904717922210693,0.7904228210449219,0.7904619979858398,21.065805096739197,20.55353179517878
SERV-CT-unseen,oracle_authorization,0.9,14,261738,1.0462838139683222,0.9750996680621844,-0.07118414859184288,0.2880284857309721,0.04604604702214354,3.0506558093907317,0.0,0.3071200971964331,0.9909062636063942,0.21584423670134992,0.0,0.0303286159266042,0.0,-0.027157599106431007,-0.029071729443967343,-0.027540425173938277,21.065805096739197,20.982618543339452
